"lat","lng","place_name","place_type"
33.813613148036,-118.218160819389,"Upper Westside","neighborhood"
37.4734359554345,-122.157301341408,"Belle Haven","neighborhood"
34.0858813915802,-118.210160605024,"Montecito Heights","neighborhood"
33.8703397082922,-118.196274466739,"Coolidge Triangle","neighborhood"
33.8634510875059,-118.171606369866,"Harte","neighborhood"
33.8531218959411,-118.18058710655,"Lindbergh","neighborhood"
33.8569505356733,-118.161893583756,"Davenport Park","neighborhood"
33.8631959940257,-116.552503499381,"Desert Highland Gateway Estates","neighborhood"
37.7949645442152,-122.25129481122,"East Lake","neighborhood"
37.7941340092087,-122.215459770507,"School","neighborhood"
37.4800498181966,-122.221760248355,"Staumbaugh Heller","neighborhood"
33.7807902395778,-118.178517338568,"Lincoln","neighborhood"
33.7771572372641,-118.178518636433,"Hellman Street","neighborhood"
33.7771593493913,-118.193724992543,"North Pine","neighborhood"
33.7706233281375,-118.201633820653,"West Gateway","neighborhood"
33.7713794336177,-118.166421871904,"4th Street Corridor","neighborhood"
33.7620683751924,-118.133779154372,"Belmont Shore","neighborhood"
33.7807912869746,-118.162768697034,"Cambodia Town","neighborhood"
37.4723899459061,-122.213351924098,"South Fair Oaks","neighborhood"
34.0235308067904,-118.357962705756,"Baldwin Hills","neighborhood"
38.5281615965607,-121.447690089549,"Lawrence Park","neighborhood"
38.6362157076327,-121.375659910755,"Annadale Estates","neighborhood"
38.6573086636504,-121.352862218802,"Amber Park","neighborhood"
38.5880435563948,-121.300454568646,"Mills Park Terrace","neighborhood"
34.011261736337,-118.344348065402,"Baldwin Village","neighborhood"
35.134697322789,-120.622604435506,"Pismo Marsh","neighborhood"
32.6557688559297,-116.975867286188,"Eastlake","neighborhood"
34.0667367169688,-118.258009310583,"Westlake","neighborhood"
33.834123700058,-118.133278093991,"Lakewood Village","neighborhood"
34.0734918874209,-118.388970876625,"Beverly Grove","neighborhood"
34.0455897570165,-118.252176735155,"Historic Core","neighborhood"
34.048972703091,-118.243027699324,"Little Tokyo","neighborhood"
33.9722801951557,-118.372853517508,"Westchester","neighborhood"
33.82459113421,-118.304602227,"Harbor Gateway South","neighborhood"
33.8638687078686,-118.181342850148,"Jordan","neighborhood"
33.8709898680952,-118.175654805349,"Grant","neighborhood"
34.1863479331622,-118.599395080653,"Warner Center","neighborhood"
34.0401513791696,-118.241593022779,"Skid Row","neighborhood"
34.0568971673211,-118.253953127899,"Bunker Hill","neighborhood"
34.0460469844185,-118.244976832662,"Toy District","neighborhood"
34.2103413591591,-118.228032115932,"Montrose","neighborhood"
34.2145813647312,-118.2400733229,"Montrose Verdugo City","neighborhood"
33.7865169321925,-118.214975435617,"Lower West Side","neighborhood"
34.0977677675822,-118.356992910299,"Spaulding Square","neighborhood"
34.0554763306075,-118.260006530588,"City West","neighborhood"
34.2605341768112,-118.528292922795,"Porter Ranch","neighborhood"
33.8394595678285,-118.346996084149,"Delthorne","neighborhood"
34.0238775608387,-118.471364390282,"Pico","neighborhood"
34.0273442881741,-118.41220774069,"Westside Village","neighborhood"
34.0156896479799,-118.453290107542,"Sunset Park","neighborhood"
34.2545024692254,-118.295480534063,"Tujunga","neighborhood"
34.2536157161876,-118.589664549976,"Chatsworth","neighborhood"
33.9981100668109,-118.430363349221,"Culver - West","neighborhood"
34.2632324401797,-118.496877300665,"Granada Hills South","neighborhood"
32.7687506315373,-117.185706980126,"Morena","neighborhood"
34.0043284163083,-118.33756579162,"View Park","neighborhood"
34.0346744552,-118.289155130662,"El Salvador Community Corridor","neighborhood"
33.9927738717585,-118.359466849126,"Windsor Hills","neighborhood"
34.2006860703356,-118.230848609858,"Sparr Heights","neighborhood"
38.6165702883269,-121.425612033535,"Ben Ali","neighborhood"
38.6305885579086,-121.424001252486,"Hagginwood","neighborhood"
38.6475885294807,-121.424237369076,"Raley Industrial Park","neighborhood"
38.6354534925605,-121.414626969754,"East Del Paso Heights","neighborhood"
38.6257299573506,-121.439139864748,"South Hagginwood","neighborhood"
38.6828408614276,-121.376763467131,"Mcclellan Meadows","neighborhood"
32.6899206406943,-117.099231446721,"Mountain View","neighborhood"
32.7099174688852,-117.103987523593,"Mount Hope","neighborhood"
38.5843202555126,-121.492481308846,"Alkali Flat","neighborhood"
38.5178439560052,-121.525793791987,"Greenhaven","neighborhood"
38.6899477093482,-121.453025838536,"Rio Linda Town","neighborhood"
38.5531358865307,-121.467819638883,"North Oak Park","neighborhood"
38.5278451505481,-121.453716404942,"Fruitridge Oaks","neighborhood"
38.5641951876642,-121.493447971238,"Richmond Grove","neighborhood"
38.5700484435477,-121.498451060715,"Southside Park","neighborhood"
38.560852162402,-121.504576780379,"Upper Land Park","neighborhood"
38.5204920590982,-121.458560697192,"Daystar","neighborhood"
38.5201119368762,-121.463231471531,"Mascot Gardens","neighborhood"
38.5490051718456,-121.472692733726,"Central Oak Park","neighborhood"
38.5066152117879,-121.419421641316,"Southeast Village","neighborhood"
38.5070897354234,-121.412764482565,"Glen Elder","neighborhood"
38.4991573008318,-121.42389520029,"Lindale","neighborhood"
38.4925853062011,-121.45089460633,"Parkway Estates","neighborhood"
38.5430827256797,-121.435658807627,"Tahoe Park","neighborhood"
38.5291035803672,-121.412021499123,"Colonial Village","neighborhood"
38.4928976819989,-121.433206054967,"Florinwood Condo","neighborhood"
38.4847883015396,-121.429950457328,"Delta Pointe","neighborhood"
38.5576371743273,-121.415063223416,"College Town","neighborhood"
38.5597863070669,-121.422917438781,"CSUS","neighborhood"
38.5867439903637,-121.429467035777,"Cal Expo","neighborhood"
38.5971252475768,-121.437821003738,"Point West","neighborhood"
38.6652123652891,-121.36015334733,"Hill View Farms","neighborhood"
38.6063591221146,-121.433526739827,"Erickson Industrial Park","neighborhood"
38.5360077882378,-121.478710054623,"North City Farms","neighborhood"
38.2590695175357,-121.299446537788,"Wendy Hope Estates","neighborhood"
38.5101043400573,-121.49379920737,"Airport","neighborhood"
37.9874694231131,-122.323792879327,"Hilltop Bayview","neighborhood"
33.7065256852641,-117.242616007923,"Quail Valley","neighborhood"
33.6500150264843,-117.292290664009,"Sedco Hills","neighborhood"
33.9190049687761,-117.412824101828,"Arlington Heights","neighborhood"
34.2614974129597,-118.30921993392,"Sunland","neighborhood"
32.707751960764,-117.131880515563,"Grant Hill","neighborhood"
37.7105635257672,-122.134715877296,"Upper Bal","neighborhood"
32.8326461038921,-117.281170791989,"Beach Barber Tract","neighborhood"
34.141366158278,-118.236801942163,"Somerset","neighborhood"
33.6679073147508,-117.84995367295,"Irvine Business Complex","neighborhood"
34.0892974467128,-118.235142416482,"Elysian Valley","neighborhood"
34.0569354133418,-118.314494532185,"Wilshire Park","neighborhood"
34.13314654221,-118.267933103644,"Atwater Village","neighborhood"
37.7926894279753,-122.24702371586,"Clinton","neighborhood"
32.7027553308743,-117.135230570379,"Logan Heights","neighborhood"
33.6768340586924,-117.898988243093,"Mesa Del Mar","neighborhood"
40.5556873431186,-124.130537201741,"Rohnerville","neighborhood"
33.146778148061,-117.116284788026,"Country Club","neighborhood"
34.1120767330365,-117.284251712647,"Seccombe Lane","neighborhood"
34.1036919664435,-117.370399505386,"Downtown Rialto","neighborhood"
34.1240741981402,-117.274236859113,"Perris Hills","neighborhood"
34.1473856239818,-117.278680543662,"Nena","neighborhood"
34.1475683715024,-117.28958766378,"Arrowhead","neighborhood"
34.1391947761089,-117.291923246188,"Arrowview","neighborhood"
34.1339843660583,-117.295969809256,"SBHS","neighborhood"
33.6882359181952,-117.773726306201,"El Camino Real","neighborhood"
34.1052306728618,-117.281448006924,"Carousel","neighborhood"
34.1129828363163,-117.252367546697,"Curtis","neighborhood"
33.707267294732,-117.881847517662,"South Coast","neighborhood"
33.7252676498492,-117.889555655866,"Shadow Run","neighborhood"
34.1443543726375,-117.267609460412,"Del Rosa","neighborhood"
34.1385890130676,-117.256783849885,"NE - Sterling","neighborhood"
33.7468368444137,-117.848827519466,"Saddleback View","neighborhood"
33.7374258133629,-117.843795121676,"Lyon Street","neighborhood"
33.7356860819183,-117.855304062725,"Cornerstone Village","neighborhood"
33.7471285308896,-117.889121410003,"Artesia Pilar","neighborhood"
33.8195632083531,-117.961118654081,"Sherwood Forest & Thistle Development","neighborhood"
38.5787402027336,-121.471573503729,"Marshall School","neighborhood"
38.6302966447471,-121.387292408675,"Country Club Estates","neighborhood"
32.7493020457372,-117.058655500879,"Rolando Park","neighborhood"
38.6762033502511,-121.165733538271,"Perazzo","neighborhood"
38.4974964393157,-121.486915693784,"Golf Course Terrace","neighborhood"
37.9457815952386,-122.534212906413,"Greenbrae","neighborhood"
38.5285384682864,-121.460491100638,"Fruitridge Park","neighborhood"
38.6675626304109,-121.218365024276,"Madison Oaks","neighborhood"
38.6961660885498,-121.267052776835,"Copperwood","neighborhood"
38.5371909811402,-121.451996895565,"Arnold","neighborhood"
38.5591928263502,-121.364993166364,"Cypress Meadows","neighborhood"
40.5674572988952,-122.352739157761,"Reservoir","neighborhood"
33.811267584157,-116.535553147245,"Tahquitz River Estates","neighborhood"
33.1963258740894,-117.283565191814,"Tri-City","neighborhood"
37.9340852515742,-122.359321839341,"Iron Triangle","neighborhood"
37.9283456218572,-122.350826148764,"Coronado","neighborhood"
33.7040239223513,-117.984011013393,"Newland","neighborhood"
37.7414884122595,-122.171142514255,"North Stonehurst","neighborhood"
37.766588449041,-122.173232332382,"Eastmont","neighborhood"
38.5636824785842,-121.765109534509,"Dos Pinos","neighborhood"
38.5547080570189,-121.769742076368,"Evergreen","neighborhood"
37.707852563273,-121.7323088835,"Springtown","neighborhood"
37.9220568470924,-122.331030098874,"Laurel Park","neighborhood"
37.9167539909298,-122.322086551156,"Park View","neighborhood"
34.0701283473641,-117.475910869338,"Southwest Industrial Park","neighborhood"
34.2814762372741,-119.290196829203,"Downtown Ventura","neighborhood"
34.1092698297873,-117.299454607613,"Feldheym","neighborhood"
33.6830684467213,-117.990873388473,"Garfield","neighborhood"
33.8930139164968,-117.492220245293,"La Sierra South","neighborhood"
37.9136565876357,-121.303258730256,"Weston Ranch","neighborhood"
37.7686217939684,-122.178546072512,"Bancroft Business","neighborhood"
37.7631957834857,-122.184588377435,"Hegenberger","neighborhood"
37.8762284667495,-122.26218012368,"Northside","neighborhood"
37.3432925977303,-121.861157328132,"Bonita Park","neighborhood"
37.3188328949061,-121.886305730886,"Guadalupe Washington","neighborhood"
37.6882190174461,-122.138996408954,"Washington Manor - Bonaire","neighborhood"
37.9148827067932,-122.314958199828,"Richmond Annex","neighborhood"
32.7469661604033,-117.111336326347,"Cherokee Point","neighborhood"
33.6637159560423,-117.928072857551,"Mesa Verde","neighborhood"
37.8024968364834,-122.234340596959,"Lynn","neighborhood"
37.7920992431893,-122.230075749629,"Highland Terrace","neighborhood"
37.758378888846,-122.191078136907,"Coliseum","neighborhood"
37.7612130717959,-122.200202051311,"Lockwood Gardens","neighborhood"
37.7530785370323,-122.188521171226,"Fitchburg","neighborhood"
38.5229315535867,-121.483443030745,"Mangan Park","neighborhood"
33.7466851342744,-117.880785214389,"Flower Park","neighborhood"
33.7601493050527,-117.878325013967,"West Floral Park","neighborhood"
37.8404178236451,-122.259815345483,"Shafter","neighborhood"
37.7927597170766,-122.255153646806,"East Peralta","neighborhood"
37.7402126292548,-122.190307787925,"Coliseum Industrial","neighborhood"
37.7324283263317,-122.18450377867,"Brookfield Village","neighborhood"
37.8683400338383,-122.286761699008,"Poets Corner","neighborhood"
38.5433956667909,-121.447994086487,"West Tahoe Park","neighborhood"
37.4845926880961,-122.197054978097,"Friendly Acres","neighborhood"
38.5498873057859,-121.395416065911,"College/Glen","neighborhood"
38.5205690229177,-121.41717939672,"Avondale","neighborhood"
37.3666637697969,-121.842597013262,"Gramercy and Alexander","neighborhood"
40.5481992071731,-122.39753070209,"Country Heights","neighborhood"
40.611884694446,-122.285478764301,"Columbia","neighborhood"
34.1447380884771,-118.267700809543,"Moorpark","neighborhood"
38.4883011045742,-121.382422480522,"Florin Mobile Estates","neighborhood"
37.8481171849994,-122.28485825605,"Paradise Park","neighborhood"
37.7869581976016,-122.228847557811,"Meadow Brook","neighborhood"
37.7841618048315,-122.230346564229,"Oak Tree","neighborhood"
37.7288741387727,-122.17617913491,"Sobrante Park","neighborhood"
37.7335918333622,-122.173574212465,"South Stonehurst","neighborhood"
37.7438699154718,-122.182217951755,"Elmhurst Park","neighborhood"
37.7495055528181,-122.186728771066,"Woodland","neighborhood"
37.8644497315383,-122.256145058754,"Elmwood","neighborhood"
37.6805749516796,-122.090038420086,"North Hayward","neighborhood"
32.7570054556898,-117.107704639398,"Kensington","neighborhood"
38.5944026107652,-121.494649121572,"Southern Pacific / Richards","neighborhood"
38.5642532807586,-121.416361670848,"Campus Commons","neighborhood"
38.579702562559,-121.405647167983,"Northrop Estates","neighborhood"
38.5833345776734,-121.40381537147,"Timberlake Condominiums","neighborhood"
38.586030330551,-121.408253154141,"Bella Terrace","neighborhood"
38.6285893550136,-121.39638239603,"Almond Woods","neighborhood"
38.6179206758514,-121.43281908385,"Cannon Industrial Park","neighborhood"
37.7957853225331,-122.222756490913,"Reservoir Hills","neighborhood"
37.7385541928089,-122.375924055626,"India Basin","neighborhood"
38.6718998670791,-121.377232515624,"Mission Rancho","neighborhood"
38.6911715399712,-121.367104652364,"Larchmont Village","neighborhood"
35.3052121032416,-119.06070597497,"The Seasons","neighborhood"
38.6514261514636,-121.504892988598,"Village 5","neighborhood"
38.686021809247,-121.302588547168,"Crosswoods","neighborhood"
38.7374988458221,-121.269709538594,"Sierra Gardens","neighborhood"
38.7034716789734,-121.17614751491,"Hannaford Cross","neighborhood"
33.6407703531094,-117.722806649717,"Irvine Industrial Complex-East","neighborhood"
34.1638219755578,-119.17234472084,"Blackstock South","neighborhood"
33.7087956404549,-117.755984951444,"The Groves","neighborhood"
37.3444126392899,-121.88666178748,"Horace Mann and SJSU","neighborhood"
37.3391130378051,-121.890631415433,"St James Park","neighborhood"
37.3483499726624,-121.87837551625,"Julian St James","neighborhood"
37.3546070455865,-121.871272782373,"Wooster - 26th","neighborhood"
37.3405850189251,-121.866711622819,"Olinder-Brookwood Terrace","neighborhood"
37.335436853602,-121.8611267792,"Olinder-McKinley","neighborhood"
33.1038893970701,-117.068905105732,"Kit Carson","neighborhood"
33.1178793525592,-117.080490557003,"South Boulevard","neighborhood"
37.3600447645862,-121.89784580509,"Hyde Park","neighborhood"
37.3590042093982,-121.883469422499,"Northside-Empire Gardens","neighborhood"
33.143369028752,-117.04110165269,"East Grove","neighborhood"
37.3628023525383,-121.820290689619,"East Hills and White","neighborhood"
37.297245133188,-121.834511148373,"Lone Bluff","neighborhood"
37.3651890175334,-121.908955290269,"Rosemary","neighborhood"
37.3177922636654,-121.826292749037,"Alvin - Burdette","neighborhood"
37.3256615349005,-121.869925974747,"Spartan Keyes","neighborhood"
40.7989935231335,-124.155479892723,"Greenside Park","neighborhood"
38.6784597139565,-121.157826560162,"Natomas Heights","neighborhood"
38.6678747103053,-121.158493207739,"Blue Ravine Oaks","neighborhood"
33.7308611858795,-117.896098740149,"New Horizons","neighborhood"
34.0444843239127,-117.502236844786,"Southridge Village","neighborhood"
34.1401316878436,-117.330468500317,"Delman","neighborhood"
34.1494292818435,-118.110320374796,"Mid Central","neighborhood"
40.6065284532229,-122.400952361741,"Quartz Hill","neighborhood"
34.1250645029332,-117.318221824627,"Mount Vernon","neighborhood"
34.1139275704446,-117.318276341648,"Alessandro","neighborhood"
34.1679218199037,-117.2828759611,"Wildwood Park","neighborhood"
34.1692360725034,-117.334599641524,"Kendall Hills","neighborhood"
40.573213774058,-122.305423662813,"Sports Complex","neighborhood"
40.6137100234275,-122.395047361255,"Lake Boulevard Subdivision","neighborhood"
36.9655058988567,-121.970554319599,"Opal Cliffs","neighborhood"
38.5590331654756,-121.764272925498,"Central Davis","neighborhood"
38.5507504319309,-121.766048051851,"Sycamore South","neighborhood"
34.0550552926355,-117.308645341303,"Cooley Ranch","neighborhood"
37.3345716070341,-121.85050960414,"Ferrari Pinoche","neighborhood"
36.0639941577058,-119.003799301469,"Corona Heights","neighborhood"
36.0514480477419,-119.143225539542,"Poplar","neighborhood"
37.3229464869476,-121.833731045226,"Lanai - Cunningham","neighborhood"
34.1720769858406,-119.182142725593,"Bryce Canyon North","neighborhood"
37.3299983284352,-121.845633890795,"Greater Santee","neighborhood"
37.3002977218198,-121.879120239836,"Almaden - Clara Filice","neighborhood"
32.9724382689112,-117.095082432399,"Rancho Peñasquitos","neighborhood"
40.5098601208606,-122.387567330229,"Clear Creek","neighborhood"
40.5372663791371,-122.393255596707,"Branstetter","neighborhood"
40.5607650841261,-122.343614476271,"Enterprise","neighborhood"
40.5578993307233,-122.355225046338,"Shirley Subdivision","neighborhood"
40.5570139928277,-122.333722958961,"Quail Run Subdivision","neighborhood"
38.6912993285772,-121.24913772722,"Sunrise Knolls","neighborhood"
38.6913016582088,-121.233715005989,"Hickory Glen","neighborhood"
33.9331224636038,-117.284800679115,"Sycamore Canyon / Canyon Springs","neighborhood"
38.613268914701,-121.280602918185,"Cordova Terrace","neighborhood"
38.6751899465033,-121.203146741958,"River Oaks","neighborhood"
37.7872902263771,-122.450336816495,"Presidio Heights","neighborhood"
37.8324651091741,-122.265186290966,"Temescal","neighborhood"
37.8151858915794,-122.269908906965,"Northgate - Waverly","neighborhood"
38.6142035291286,-121.291588788256,"Larchmont Cordova","neighborhood"
38.569274422341,-121.31326919849,"Cordova Towne West","neighborhood"
37.7772434420859,-122.217988923724,"Saint Elizabeth","neighborhood"
37.8257882538852,-122.259801214673,"Mosswood","neighborhood"
37.6510576172436,-122.115272554524,"Mt. Eden","neighborhood"
37.9375378676289,-122.34454814646,"North & East","neighborhood"
37.7678531356007,-122.199280339124,"Seminary","neighborhood"
37.7712923298851,-122.197910718256,"Fairfax Business","neighborhood"
37.8080360697051,-122.299503168336,"Prescott","neighborhood"
35.4117566337162,-119.016754207098,"Mobile Town","neighborhood"
37.9336519445771,-122.372005813675,"Atchison Woods","neighborhood"
37.3232717362075,-120.498132456774,"Loughborough","neighborhood"
34.074977564594,-117.193340638102,"Northwest Redlands","neighborhood"
33.8195508791305,-116.53258527228,"Baristo","neighborhood"
34.0658440470016,-118.351695967699,"La Brea","neighborhood"
33.8318629919139,-118.313662846845,"Old Torrance","neighborhood"
38.6029013611466,-121.424328343565,"Swanston Estates","neighborhood"
38.5368685380079,-121.395209641951,"Belvedere","neighborhood"
37.2957690754011,-121.876873536966,"Evans","neighborhood"
34.2775227340601,-118.383828022059,"Lake View Terrace","neighborhood"
34.1146648100554,-117.334823180568,"Carvedale","neighborhood"
34.1682479519711,-117.300524657193,"Arrowhead Farms","neighborhood"
34.046454857858,-117.210362277327,"South Redlands","neighborhood"
37.264842176567,-121.811094828656,"Davis and Roeder","neighborhood"
37.3627359584956,-121.830441293171,"Florence - Nancy","neighborhood"
37.7826511957785,-122.401942025481,"Yerba Buena","neighborhood"
34.170742182077,-115.997420753139,"Wonder Valley","neighborhood"
34.1383820546583,-117.238508804211,"Barton","neighborhood"
34.1185179758239,-117.232383200515,"Lankershim","neighborhood"
34.0995453751684,-117.26533716596,"San Bernardino International Airport","neighborhood"
34.0778810041505,-117.269467886021,"Valley View","neighborhood"
34.0965017763094,-117.310769922666,"Lytle Creek","neighborhood"
33.9787707264957,-117.71070966695,"Los Serranos","neighborhood"
34.01601274453,-117.591504962058,"Ontario Ranch","neighborhood"
33.750327715227,-117.162955964083,"Romoland","neighborhood"
33.7748211894862,-117.231615032895,"South Perris","neighborhood"
37.6214314231779,-120.992734639652,"Shackelford","neighborhood"
33.6768111522395,-117.80423369494,"Woodbridge","neighborhood"
33.7246684863194,-117.787051635631,"Lower Peters Canyon","neighborhood"
33.6953770197975,-117.769842605511,"Northwood","neighborhood"
33.6895828665508,-117.739167588295,"Great Park","neighborhood"
33.7370111969978,-117.762829683509,"Orchard Hills","neighborhood"
33.6765992617058,-117.770997302228,"Oak Creek","neighborhood"
33.8105103142586,-117.88019056008,"Platinum Triangle","neighborhood"
33.8160654868326,-117.965194157242,"West Anaheim","neighborhood"
40.420612797122,-120.613255926349,"Susanville","dac_place"
39.205793651222,-122.012432644725,"Colusa","dac_place"
37.9765193666096,-121.310931427352,"Stockton","dac_place"
34.5352061081981,-117.210910622808,"Apple Valley","dac_place"
34.141599323104,-117.294390011437,"San Bernardino","dac_place"
34.397563727679,-117.314692258255,"Hesperia","dac_place"
34.3544907492207,-119.065539622326,"Santa Paula","dac_place"
40.5697665811848,-122.365038948495,"Redding","dac_place"
40.6789741082964,-122.37751780234,"Shasta Lake","dac_place"
34.5277304437857,-117.353631813071,"Victorville","dac_place"
33.6218521093988,-114.619530664965,"Blythe","dac_place"
33.7346278732552,-116.234608422502,"Indio","dac_place"
35.1943671537833,-118.83058113145,"Arvin","dac_place"
35.1276321516612,-118.474381129358,"Tehachapi","dac_place"
36.2040364372001,-120.09620193842,"Huron","dac_place"
40.173472273093,-122.241280926778,"Red Bluff","dac_place"
41.964391554001,-121.920564087437,"Dorris","dac_place"
41.320697670767,-122.315053040637,"Mount Shasta","dac_place"
39.1462740956202,-123.210466791516,"Ukiah","dac_place"
39.0391980378129,-122.921808562736,"Lakeport","dac_place"
32.5691195849168,-117.1182826199,"Imperial Beach","dac_place"
35.766162858311,-119.263541614098,"Delano","dac_place"
35.6781340240423,-119.24140260553,"McFarland","dac_place"
35.0515728464132,-119.405809190092,"Maricopa","dac_place"
36.6275806147614,-121.858948221894,"Sand City","dac_place"
39.0938051691946,-120.953235018364,"Colfax","dac_place"
40.4496682013476,-122.295041637276,"Anderson","dac_place"
41.7292609215683,-122.631161862498,"Yreka","dac_place"
35.4794232037119,-119.201306584552,"Shafter","dac_place"
35.5937877969933,-119.367114452987,"Wasco","dac_place"
37.9628665908214,-122.342595225201,"San Pablo","dac_place"
34.0450450469423,-117.249820569551,"Loma Linda","dac_place"
34.8164122578018,-114.618883662204,"Needles","dac_place"
39.4397343585386,-123.801543466533,"Fort Bragg","dac_place"
36.7248624904022,-120.062441590358,"Kerman","dac_place"
32.8016773378248,-116.960482108722,"El Cajon","dac_place"
36.2163677648127,-121.132893740615,"King City","dac_place"
36.412235468865,-119.100093872137,"Woodlake","dac_place"
34.1478240056218,-116.065974667378,"Twentynine Palms","dac_place"
34.1233570277189,-116.421566698701,"Yucca Valley","dac_place"
39.755816939992,-121.606330211755,"Paradise","dac_place"
36.08406793429,-119.561285963915,"Corcoran","dac_place"
34.5814008078454,-117.439703377933,"Adelanto","dac_place"
32.6654355586763,-117.098316789306,"National City","dac_place"
35.1577790317166,-117.872083994007,"California City","dac_place"
35.1267000455869,-119.424213810875,"Taft","dac_place"
34.2429009562724,-116.895277467677,"Big Bear Lake","dac_place"
38.3827055300691,-120.810612979395,"Sutter Creek","dac_place"
38.9392907717546,-119.982731706967,"South Lake Tahoe","dac_place"
36.7830265926428,-119.793854519767,"Fresno","dac_place"
38.9589457151333,-122.63309119764,"Clearlake","dac_place"
38.0706944311531,-120.550150157452,"Angels","dac_place"
41.4897636222955,-120.551566104545,"Alturas","dac_place"
39.135718773915,-121.638353165297,"Yuba City","dac_place"
38.1617168067022,-121.605272140529,"Isleton","dac_place"
34.960859477869,-120.57336554264,"Guadalupe","dac_place"
36.5453297429361,-119.398711474628,"Dinuba","dac_place"
36.2940779195501,-119.145965743963,"Exeter","dac_place"
36.3050061990018,-119.208316137003,"Farmersville","dac_place"
36.2081966151816,-119.089715610585,"Lindsay","dac_place"
39.3622339773172,-121.69709303218,"Gridley","dac_place"
33.9663260482356,-118.155030012243,"Bell Gardens","dac_place"
33.996296632051,-118.151894154895,"Commerce","dac_place"
33.9631348655077,-118.183139500491,"Cudahy","dac_place"
34.0739245503094,-118.029094742444,"El Monte","dac_place"
34.6617990360341,-120.471398442744,"Lompoc","dac_place"
32.9783601624468,-115.528681858137,"Brawley","dac_place"
33.8303440354683,-118.072836393079,"Hawaiian Gardens","dac_place"
39.2237754926786,-121.052175178563,"Grass Valley","dac_place"
32.6849367277855,-115.494367731864,"Calexico","dac_place"
32.7865141921763,-115.559520287682,"El Centro","dac_place"
32.8129370562593,-115.378079699671,"Holtville","dac_place"
33.0389269593676,-115.622325257707,"Westmorland","dac_place"
33.9885522730864,-118.187720174683,"Maywood","dac_place"
35.2669063405062,-120.669028438293,"San Luis Obispo","dac_place"
36.1421647841876,-120.32440300328,"Coalinga","dac_place"
36.8534107302968,-120.45359972859,"Firebaugh","dac_place"
36.6243826843464,-119.673757491902,"Fowler","dac_place"
38.4190000302923,-120.823272870661,"Amador City","dac_place"
38.3484909802284,-120.772834785839,"Jackson","dac_place"
36.755533412256,-120.37761370134,"Mendota","dac_place"
36.621150370559,-119.318761402718,"Orange Cove","dac_place"
36.6086976247297,-119.543378795976,"Parlier","dac_place"
36.5987728310579,-119.447054470593,"Reedley","dac_place"
36.6989739126682,-119.557498530351,"Sanger","dac_place"
36.5715545546459,-119.614282054764,"Selma","dac_place"
36.9206630368345,-121.770730713149,"Watsonville","dac_place"
34.2886573611218,-118.436254522703,"San Fernando","dac_place"
33.9146729033202,-118.347701596579,"Hawthorne","dac_place"
33.9565800560064,-118.344456538272,"Inglewood","dac_place"
34.0018993024505,-118.210585607097,"Vernon","dac_place"
33.9239639415362,-118.201668267488,"Lynwood","dac_place"
41.2316322604474,-122.271509513897,"Dunsmuir","dac_place"
41.4582049782385,-122.894493930383,"Etna","dac_place"
41.6084575601206,-122.841078664011,"Fort Jones","dac_place"
41.7275485729422,-122.530334559835,"Montague","dac_place"
41.4127643269636,-122.38163621804,"Weed","dac_place"
33.8976355579107,-118.165130095261,"Paramount","dac_place"
39.1517838023258,-121.583504569351,"Marysville","dac_place"
34.8660521569882,-117.047117775299,"Barstow","dac_place"
34.0537648241569,-117.325449904843,"Colton","dac_place"
41.953299122923,-121.475234283835,"Tulelake","dac_place"
38.912318458273,-123.695607217104,"Point Arena","dac_place"
39.4046392381099,-123.34938811808,"Willits","dac_place"
37.5952451502431,-120.961949132431,"Ceres","dac_place"
39.278808481504,-121.662451914242,"Live Oak","dac_place"
36.9854283849179,-120.633857355357,"Dos Palos","dac_place"
37.2545183767433,-120.994882253259,"Gustine","dac_place"
37.3874936868125,-120.724882829753,"Livingston","dac_place"
39.8241458024454,-120.473262708647,"Portola","dac_place"
39.9282066243143,-122.182020281939,"Corning","dac_place"
40.0217813356614,-122.126914293597,"Tehama","dac_place"
33.7340722524008,-116.996865410133,"Hemet","dac_place"
33.8362009628059,-116.464244265267,"Cathedral City","dac_place"
33.7970069651767,-116.991550899743,"San Jacinto","dac_place"
34.0584873511186,-117.762621026404,"Pomona","dac_place"
34.0493458501339,-118.048330741081,"South El Monte","dac_place"
37.5052897265936,-120.858769831962,"Turlock","dac_place"
34.693444983348,-118.175321504505,"Lancaster","dac_place"
34.0688528230043,-118.082322957565,"Rosemead","dac_place"
34.0154481580298,-118.110809092393,"Montebello","dac_place"
33.8929674674301,-118.227517309997,"Compton","dac_place"
33.9800799772415,-118.179756524318,"Bell","dac_place"
33.9799991880047,-118.216694671022,"Huntington Park","dac_place"
33.9447368423293,-118.192559984218,"South Gate","dac_place"
39.7578146227219,-121.81620947049,"Chico","dac_place"
39.4999719811308,-121.563349204667,"Oroville","dac_place"
41.7717152680629,-124.190815004848,"Crescent City","dac_place"
36.962992819861,-120.077841212227,"Madera","dac_place"
37.6428676068793,-120.755344159116,"Waterford","dac_place"
37.6375227257709,-121.002785994234,"Modesto","dac_place"
40.8813567594866,-123.992888272973,"Blue Lake","dac_place"
40.5861601165258,-124.14197177421,"Fortuna","dac_place"
40.5023674127252,-124.110535059219,"Rio Dell","dac_place"
40.5781081790061,-124.261252440972,"Ferndale","dac_place"
40.8615403717681,-124.075763274503,"Arcata","dac_place"
